,genres
17620,"['Mystery', 'Thriller']"
17621,"['Drama', 'Romance']"
17622,"['Drama', 'Thriller']"
17623,['Documentary']
17624,['Western']
17625,['Documentary']
17626,['Comedy']
17627,['Drama']
17628,"['Action', 'Western', 'Foreign']"
17629,"['Action', 'Comedy']"
17630,"['Drama', 'Crime', 'History']"
17631,"['Drama', 'Horror', 'Thriller']"
17632,"['Action', 'Drama', 'Crime']"
17633,"['Crime', 'Drama', 'Mystery', 'Thriller']"
17634,['Drama']
17635,"['Adventure', 'Animation', 'Mystery']"
17636,"['Comedy', 'War']"
17637,"['Drama', 'Thriller', 'Crime']"
17638,"['Drama', 'Romance']"
17639,"['Documentary', 'Foreign']"
17640,"['Comedy', 'Romance']"
17641,['Drama']
17642,"['Action', 'Drama']"
17643,['Drama']
17644,"['Comedy', 'Foreign']"
17645,"['Drama', 'Thriller', 'Foreign']"
17646,"['Comedy', 'Drama']"
17647,['Action']
17648,['Documentary']
17649,"['Comedy', 'Romance', 'Foreign']"
17650,"['Comedy', 'Drama']"
17651,"['Drama', 'Comedy']"
17652,['Horror']
17653,"['Mystery', 'Animation', 'Horror']"
17654,"['Drama', 'Romance']"
17655,"['Drama', 'Foreign', 'Horror']"
17656,"['Music', 'Documentary']"
17657,"['Adventure', 'Drama', 'Family']"
17658,"['Drama', 'Thriller']"
17659,"['Crime', 'Drama', 'Thriller']"
17660,"['Action', 'Crime', 'Thriller']"
17661,"['Drama', 'Horror', 'Thriller', 'Crime']"
17662,['Drama']
17663,"['Fantasy', 'Action', 'Drama']"
17664,['Comedy']
17665,"['Drama', 'Foreign']"
17666,['Documentary']
17667,['Documentary']
17668,"['Comedy', 'Drama']"
17669,"['Fantasy', 'Horror', 'Mystery']"
17670,['Documentary']
17671,"['Thriller', 'Drama']"
17672,"['Drama', 'Action', 'Thriller', 'Crime', 'War']"
17673,"['Action', 'Crime', 'Drama', 'Thriller']"
17674,['Drama']
17675,['Drama']
17676,"['Drama', 'Romance']"
17677,['Drama']
17678,"['Horror', 'Thriller']"
17679,"['Documentary', 'Crime']"
17680,['Drama']
17681,['Drama']
17682,['Thriller']
17683,['Drama']
17684,['Animation']
17685,"['Drama', 'History', 'Western']"
17686,['Documentary']
17687,"['Comedy', 'Drama']"
17688,['Drama']
17689,"['Comedy', 'Drama']"
17690,"['Action', 'Drama']"
17691,"['Horror', 'Thriller']"
17692,"['Drama', 'Fantasy']"
17693,"['Western', 'Action', 'Romance']"
17694,"['Drama', 'Romance']"
17695,['Horror']
17696,['Documentary']
17697,"['Drama', 'Romance']"
17698,"['Comedy', 'Drama', 'Romance']"
17699,['Action']
17700,"['Action', 'Science Fiction', 'Thriller']"
17701,"['Drama', 'Crime']"
17702,"['Drama', 'Romance', 'Thriller']"
17703,"['Comedy', 'Drama']"
17704,['Comedy']
17705,['Comedy']
17706,"['Crime', 'Drama', 'Mystery']"
17707,"['Comedy', 'Drama']"
17708,"['Drama', 'Romance']"
17709,"['Comedy', 'Family', 'Music']"
17710,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Romance']"
17711,"['Adventure', 'Fantasy', 'Romance']"
17712,"['Drama', 'Foreign']"
17713,"['Thriller', 'Action']"
17714,"['Foreign', 'Thriller']"
17715,"['Drama', 'Romance', 'Thriller']"
17716,"['Drama', 'War']"
17717,"['Drama', 'Comedy']"
17718,['Drama']
17719,"['Adventure', 'Drama', 'History']"
17720,"['Comedy', 'Drama']"
17721,"['Mystery', 'Drama', 'Horror']"
17722,"['Western', 'Comedy', 'Music']"
17723,['Documentary']
17724,"['Drama', 'Comedy', 'Romance']"
17725,"['Drama', 'Comedy', 'Crime']"
17726,"['Thriller', 'Drama']"
17727,"['Crime', 'Drama', 'Science Fiction']"
17728,['Drama']
17729,"['Crime', 'Drama']"
17730,"['Drama', 'Foreign']"
17731,"['Drama', 'Romance']"
17732,"['Crime', 'Drama']"
17733,['Horror']
17734,"['History', 'Drama']"
17735,"['Comedy', 'Documentary', 'Drama', 'Romance']"
17736,"['Documentary', 'Foreign']"
17737,"['Drama', 'Romance']"
17738,"['Comedy', 'Music']"
17739,"['Drama', 'Music', 'Romance']"
17740,"['Drama', 'Romance']"
17741,"['Drama', 'Romance', 'Foreign']"
17742,['Animation']
17743,['Comedy']
17744,"['Drama', 'Action', 'Crime']"
17745,"['Drama', 'Mystery', 'Romance']"
17746,['Drama']
17747,"['Action', 'Adventure', 'Comedy', 'Drama']"
17748,['Comedy']
17749,['Drama']
17750,"['Drama', 'Romance']"
17751,['Music']
17752,['Drama']
17753,"['Drama', 'Foreign']"
17754,"['Thriller', 'Action', 'Drama']"
17755,"['Drama', 'Romance']"
17756,"['Drama', 'Family']"
17757,"['Action', 'Mystery', 'Science Fiction']"
17758,"['Drama', 'War']"
17759,['Drama']
17760,"['Science Fiction', 'Horror']"
17761,"['Drama', 'Music']"
17762,['Drama']
17763,['Comedy']
17764,['Drama']
17765,['Thriller']
17766,"['Science Fiction', 'History', 'Drama', 'Fantasy']"
17767,"['Animation', 'Family']"
17768,"['Comedy', 'Romance']"
17769,"['Drama', 'Family']"
17770,"['Family', 'Animation', 'Adventure', 'Comedy']"
17771,"['Family', 'Animation', 'Adventure', 'Comedy']"
17772,"['Family', 'Animation', 'Comedy', 'Adventure']"
17773,['Documentary']
17774,['Comedy']
17775,"['Crime', 'Drama']"
17776,"['Animation', 'Comedy', 'Family']"
17777,"['Drama', 'Foreign', 'Music']"
17778,['Comedy']
17779,['Drama']
17780,['Drama']
17781,"['Drama', 'Animation', 'Family', 'Comedy']"
17782,"['Drama', 'Action']"
17783,"['Action', 'Adventure']"
17784,"['Action', 'Drama']"
17785,"['Action', 'Crime', 'Comedy', 'Adventure']"
17786,"['Mystery', 'Thriller', 'Drama']"
17787,"['Drama', 'Horror']"
17788,"['Comedy', 'Fantasy', 'Romance']"
17789,"['Action', 'Western']"
17790,"['Comedy', 'Drama']"
17791,"['Drama', 'Family']"
17792,"['Action', 'Thriller', 'Fantasy', 'Crime']"
17793,"['Thriller', 'Crime', 'Drama', 'Action', 'Comedy']"
17794,"['Mystery', 'Comedy', 'Crime']"
17795,"['Action', 'Crime', 'Thriller']"
17796,"['Action', 'Adventure', 'Thriller']"
17797,"['Action', 'Adventure', 'Animation', 'Family', 'Fantasy']"
17798,"['Horror', 'Comedy', 'Science Fiction', 'Thriller']"
17799,"['Comedy', 'Music']"
17800,"['Comedy', 'Drama', 'War']"
17801,"['Science Fiction', 'Adventure', 'Fantasy']"
17802,"['Romance', 'Science Fiction']"
17803,"['Action', 'Thriller', 'Foreign']"
17804,['Drama']
17805,"['Music', 'Drama', 'Comedy']"
17806,['Horror']
17807,['Horror']
17808,"['Action', 'Crime', 'Drama', 'Thriller']"
17809,"['Drama', 'Romance']"
17810,"['War', 'Drama', 'History']"
17811,"['Action', 'Thriller']"
17812,['Drama']
17813,"['Drama', 'Thriller']"
17814,"['Adventure', 'Action', 'Crime', 'Mystery']"
17815,['Documentary']
17816,"['TV Movie', 'Drama']"
17817,['Comedy']
17818,['Foreign']
17819,['Drama']
17820,['Adventure']
17821,"['Comedy', 'Crime', 'Drama']"
17822,"['Drama', 'Thriller']"
17823,['Drama']
17824,['Western']
17825,"['Drama', 'Comedy']"
17826,['Drama']
17827,['Drama']
17828,['Drama']
17829,['Documentary']
17830,['Documentary']
17831,['Comedy']
17832,"['Drama', 'Foreign']"
17833,"['Foreign', 'Drama']"
17834,['Drama']
17835,['Drama']
17836,['Drama']
17837,"['Drama', 'Foreign']"
17838,['Drama']
17839,"['Comedy', 'Drama']"
17840,"['Comedy', 'Drama']"
17841,['Comedy']
17842,"['Thriller', 'Mystery', 'Crime', 'Drama']"
17843,"['Comedy', 'Romance']"
17844,"['Action', 'Thriller', 'Adventure']"
17845,"['Family', 'Fantasy', 'Action', 'Science Fiction', 'War']"
17846,"['Drama', 'Comedy', 'Family']"
17847,"['Comedy', 'Music', 'Romance']"
17848,"['Thriller', 'Crime', 'Mystery', 'Drama']"
17849,"['Horror', 'Action', 'Thriller', 'Science Fiction']"
17850,['Documentary']
17851,"['Comedy', 'Drama']"
17852,"['Comedy', 'Fantasy', 'Family', 'Music', 'Animation']"
17853,['Drama']
17854,"['Horror', 'Thriller']"
17855,"['History', 'Documentary']"
17856,"['Comedy', 'Thriller', 'Action', 'Drama']"
17857,"['Comedy', 'Drama', 'Romance']"
17858,"['Drama', 'Romance']"
17859,"['Horror', 'Thriller', 'Drama']"
17860,"['Thriller', 'Crime', 'Drama']"
17861,"['Drama', 'Romance', 'War']"
17862,"['Horror', 'Drama']"
17863,"['Crime', 'Drama']"
17864,['Comedy']
17865,"['Drama', 'Romance']"
17866,['Drama']
17867,"['Comedy', 'Drama']"
17868,"['Drama', 'Romance', 'Western']"
17869,['Drama']
17870,"['Comedy', 'Romance']"
17871,['Documentary']
17872,"['Comedy', 'Drama', 'Romance']"
17873,"['Documentary', 'Foreign']"
17874,['Adventure']
17875,['Documentary']
17876,"['Drama', 'Action', 'Thriller', 'Crime', 'Foreign']"
17877,"['Crime', 'Thriller']"
17878,"['Crime', 'Drama', 'Thriller']"
17879,"['Thriller', 'Horror']"
17880,['Comedy']
17881,"['Family', 'Animation']"
17882,['Comedy']
17883,['Drama']
17884,"['Crime', 'Drama']"
17885,"['Comedy', 'Drama', 'Romance']"
17886,"['Drama', 'Romance']"
17887,"['Drama', 'Comedy', 'Music', 'Romance', 'Foreign']"
17888,['Drama']
17889,"['Family', 'TV Movie']"
17890,"['Animation', 'Family']"
17891,['Drama']
17892,"['Comedy', 'Romance']"
17893,"['Thriller', 'Horror']"
17894,['Action']
17895,['Drama']
17896,"['Thriller', 'Action', 'Drama', 'Crime']"
17897,['Drama']
17898,"['Western', 'Comedy']"
17899,"['Drama', 'Foreign']"
17900,['Drama']
17901,['Thriller']
17902,"['Documentary', 'Family']"
17903,"['Drama', 'Romance']"
17904,"['Comedy', 'Music']"
17905,"['Comedy', 'Drama', 'Foreign']"
17906,"['Drama', 'Music']"
17907,"['Romance', 'Drama']"
17908,"['Drama', 'Family']"
17909,"['Animation', 'Music', 'Romance']"
17910,"['History', 'Drama']"
17911,"['Comedy', 'Drama']"
17912,"['Comedy', 'Romance']"
17913,"['Drama', 'Thriller']"
17914,['Drama']
17915,"['Drama', 'War']"
17916,"['Comedy', 'Drama']"
17917,"['Drama', 'Foreign']"
17918,"['Animation', 'Comedy', 'Family']"
17919,['Documentary']
17920,"['Comedy', 'Drama']"
17921,['Documentary']
17922,"['Drama', 'Documentary', 'Foreign']"
17923,['Drama']
17924,"['Comedy', 'Drama', 'Romance']"
17925,"['Comedy', 'Horror']"
17926,"['Drama', 'History']"
17927,['Drama']
17928,"['Action', 'Comedy', 'Thriller']"
17929,"['Drama', 'Thriller', 'Foreign']"
17930,"['Horror', 'Science Fiction', 'Drama']"
17931,"['Fantasy', 'Action', 'Horror']"
17932,"['Action', 'Drama', 'Thriller']"
17933,"['Action', 'Thriller', 'Crime']"
17934,"['Drama', 'Action', 'History', 'Thriller']"
17935,"['Foreign', 'Comedy', 'Drama']"
17936,['Documentary']
17937,['Comedy']
17938,"['Drama', 'Music']"
17939,"['Horror', 'Thriller', 'Mystery']"
17940,['Drama']
17941,"['Mystery', 'Drama']"
17942,"['Drama', 'Thriller']"
17943,"['Action', 'Thriller']"
17944,['Comedy']
17945,['Drama']
17946,['Drama']
17947,"['Drama', 'Western']"
17948,['Western']
17949,"['Crime', 'Drama']"
17950,"['Drama', 'Thriller', 'Crime']"
17951,"['Drama', 'Horror', 'Crime']"
17952,"['Crime', 'Thriller']"
17953,"['Drama', 'Crime']"
17954,['Documentary']
17955,"['Drama', 'History']"
17956,"['Action', 'Comedy', 'Drama']"
17957,"['History', 'Drama']"
17958,"['Drama', 'Action', 'Thriller']"
17959,['Horror']
17960,['Comedy']
17961,['Comedy']
17962,['Drama']
17963,['Drama']
17964,['Drama']
17965,['Drama']
17966,['Documentary']
17967,"['Drama', 'War']"
17968,"['Romance', 'Crime', 'Drama']"
17969,"['Comedy', 'Drama']"
17970,['Drama']
17971,"['Drama', 'Comedy']"
17972,"['Fantasy', 'Drama']"
17973,"['Thriller', 'Drama', 'Horror']"
17974,['Documentary']
17975,"['Music', 'Comedy', 'Drama']"
17976,"['Comedy', 'Foreign']"
17977,"['Drama', 'Comedy']"
17978,['Drama']
17979,['Documentary']
17980,"['Crime', 'Action', 'Thriller', 'Foreign']"
17981,['Drama']
17982,"['Comedy', 'Drama', 'Romance']"
17983,"['Drama', 'Foreign']"
17984,"['Drama', 'Foreign']"
17985,"['Comedy', 'Romance']"
17986,"['Drama', 'Horror']"
17987,"['Drama', 'Foreign']"
17988,['Drama']
17989,"['Horror', 'Thriller', 'Science Fiction']"
17990,"['Documentary', 'Foreign']"
17991,"['Action', 'Drama', 'Thriller']"
17992,['Drama']
17993,"['Romance', 'Drama']"
17994,['Horror']
17995,"['Drama', 'Fantasy', 'Science Fiction']"
17996,"['Animation', 'Comedy', 'Mystery', 'Romance', 'Science Fiction', 'Drama']"
17997,"['Adventure', 'Drama', 'Thriller', 'Action']"
17998,"['Family', 'Drama']"
17999,"['Drama', 'Action', 'Crime']"
18000,"['Drama', 'Fantasy']"
18001,"['Drama', 'Action', 'Adventure', 'History', 'War']"
18002,"['Drama', 'War']"
18003,['Drama']
18004,"['Drama', 'History', 'War']"
18005,['Documentary']
18006,"['Comedy', 'Thriller', 'Crime', 'Mystery']"
18007,"['Documentary', 'Music']"
18008,"['Horror', 'Mystery']"
18009,"['Thriller', 'Horror', 'Science Fiction']"
18010,"['Drama', 'Comedy']"
18011,['Drama']
18012,"['Action', 'Comedy', 'Crime']"
18013,"['Adventure', 'Science Fiction']"
18014,['Adventure']
18015,['Documentary']
18016,['Drama']
18017,"['Drama', 'Romance']"
18018,"['Horror', 'Thriller']"
18019,"['Music', 'Comedy']"
18020,['Drama']
18021,"['Adventure', 'Drama', 'Romance']"
18022,"['Action', 'Science Fiction', 'TV Movie']"
18023,['Comedy']
18024,"['Family', 'Action', 'Adventure', 'Comedy', 'Animation']"
18025,['Documentary']
18026,['Western']
18027,['Documentary']
18028,['Comedy']
18029,['Comedy']
18030,"['Comedy', 'Romance']"
18031,['Drama']
18032,"['Comedy', 'Drama']"
18033,"['Comedy', 'Drama', 'Romance']"
18034,"['Thriller', 'Horror']"
18035,"['Action', 'Adventure', 'Drama', 'Mystery']"
18036,['Drama']
18037,"['Drama', 'Thriller']"
18038,['Documentary']
18039,"['Comedy', 'Foreign']"
18040,"['Action', 'Comedy']"
18041,"['Science Fiction', 'Drama', 'Thriller']"
18042,"['Drama', 'Horror', 'Thriller']"
18043,"['Comedy', 'Drama']"
18044,['Comedy']
18045,"['Drama', 'Comedy', 'History', 'Family']"
18046,"['Drama', 'Romance']"
18047,"['Comedy', 'Drama']"
18048,['Comedy']
18049,['Thriller']
18050,['Documentary']
18051,"['Comedy', 'Drama']"
18052,['Thriller']
18053,"['Drama', 'Romance']"
18054,['Documentary']
18055,['Music']
18056,['Comedy']
18057,['Drama']
18058,['Drama']
18059,"['Animation', 'Family']"
18060,['Comedy']
18061,['Comedy']
18062,['Comedy']
18063,['Comedy']
18064,"['Action', 'Thriller']"
18065,"['Drama', 'Romance']"
18066,"['TV Movie', 'Horror', 'Thriller']"
18067,"['Horror', 'Mystery', 'Thriller']"
18068,"['Action', 'Thriller']"
18069,"['Action', 'Fantasy', 'Horror', 'Science Fiction']"
18070,['Music']
18071,['Drama']
18072,"['Drama', 'History']"
18073,['Comedy']
18074,"['TV Movie', 'Drama']"
18075,"['Drama', 'Comedy']"
18076,['Documentary']
18077,['Comedy']
18078,['Drama']
18079,"['Drama', 'Thriller', 'Mystery', 'Foreign']"
18080,['Comedy']
18081,"['Fantasy', 'Drama', 'Crime', 'Science Fiction', 'Foreign']"
18082,['Drama']
18083,"['Drama', 'Comedy']"
18084,"['Drama', 'Romance']"
18085,['Documentary']
18086,['Documentary']
18087,"['Drama', 'History']"
18088,['Comedy']
18089,['Documentary']
18090,"['Action', 'Adventure']"
18091,"['Drama', 'Music']"
18092,"['Drama', 'Mystery']"
18093,"['Adventure', 'Action', 'Science Fiction']"
18094,['Drama']
18095,"['Comedy', 'Foreign']"
18096,"['Drama', 'War']"
18097,"['Drama', 'Science Fiction', 'Romance']"
18098,['Horror']
18099,"['Action', 'Comedy']"
18100,['Music']
18101,"['Thriller', 'Crime', 'Mystery']"
18102,['Comedy']
18103,"['Adventure', 'Drama', 'Romance']"
18104,['Family']
18105,"['Mystery', 'Drama']"
18106,['Comedy']
18107,['Comedy']
18108,"['Comedy', 'Western']"
18109,['Drama']
18110,"['Horror', 'Science Fiction']"
18111,['Documentary']
18112,['Drama']
18113,"['Documentary', 'Drama']"
18114,"['Family', 'Fantasy']"
18115,"['Drama', 'Action', 'History']"
18116,"['Action', 'Fantasy']"
18117,"['Adventure', 'Action']"
18118,"['Action', 'Comedy', 'Crime', 'Thriller']"
18119,"['Documentary', 'Foreign']"
18120,"['Drama', 'History', 'War']"
18121,"['Adventure', 'Action', 'Comedy']"
18122,['Drama']
18123,"['Comedy', 'Romance']"
18124,"['Comedy', 'Family', 'Music', 'Foreign']"
18125,"['Romance', 'Comedy']"
18126,['Drama']
18127,"['Romance', 'Drama']"
18128,"['Drama', 'Foreign']"
18129,"['Mystery', 'Drama']"
18130,"['Documentary', 'Music']"
18131,"['Drama', 'Comedy']"
18132,['Documentary']
18133,['Horror']
18134,['Comedy']
18135,"['Drama', 'Thriller', 'Adventure']"
18136,"['Horror', 'Action', 'Thriller', 'Science Fiction']"
18137,"['Comedy', 'Romance']"
18138,"['Comedy', 'Crime']"
18139,"['Action', 'Fantasy', 'Thriller']"
18140,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']"
18141,['Drama']
18142,"['Drama', 'History', 'TV Movie']"
18143,"['Crime', 'Drama']"
18144,['Documentary']
18145,"['Family', 'Romance']"
18146,"['Comedy', 'Romance']"
18147,"['Music', 'Comedy']"
18148,"['Music', 'Comedy']"
18149,['Drama']
18150,"['Crime', 'Comedy']"
18151,"['Drama', 'Thriller', 'Horror', 'Science Fiction']"
18152,"['Drama', 'Music', 'Romance']"
18153,['Drama']
18154,"['Comedy', 'Romance']"
18155,['Documentary']
18156,['Drama']
18157,"['Drama', 'Documentary']"
18158,"['Horror', 'Action', 'Comedy', 'Thriller']"
18159,"['Animation', 'Music']"
18160,"['Comedy', 'Drama']"
18161,['Mystery']
18162,"['Drama', 'Horror']"
18163,['Drama']
18164,['Drama']
18165,['Comedy']
18166,"['Action', 'Adventure', 'Comedy', 'Drama', 'Family', 'Mystery', 'Thriller']"
18167,"['Action', 'Horror', 'Science Fiction']"
18168,"['Horror', 'Thriller']"
18169,['Documentary']
18170,['Thriller']
18171,['Drama']
18172,"['Action', 'Thriller', 'Science Fiction']"
18173,"['Comedy', 'Western']"
18174,"['Mystery', 'Science Fiction', 'Thriller', 'Crime']"
18175,['Drama']
18176,['Drama']
18177,['Drama']
18178,"['Action', 'Thriller', 'Western']"
18179,"['Action', 'Adventure', 'Science Fiction', 'War']"
18180,['Comedy']
18181,"['Documentary', 'Foreign']"
18182,"['Animation', 'Comedy', 'Family']"
18183,"['Comedy', 'Drama', 'Romance']"
18184,"['Animation', 'Comedy']"
18185,"['Action', 'Comedy', 'Science Fiction']"
18186,"['Animation', 'Adventure', 'Drama', 'Fantasy']"
18187,"['Drama', 'Thriller']"
18188,['Drama']
18189,"['Drama', 'Family']"
18190,"['Comedy', 'Crime']"
18191,"['Animation', 'Family']"
18192,['Drama']
18193,['Comedy']
18194,"['Comedy', 'Drama']"
18195,"['Action', 'Thriller', 'Mystery']"
18196,"['Action', 'Thriller', 'War']"
18197,['Comedy']
18198,"['Adventure', 'Comedy', 'Drama']"
18199,['Documentary']
18200,"['Action', 'Comedy', 'Romance']"
18201,['Comedy']
18202,['Comedy']
18203,['Comedy']
18204,['Comedy']
18205,"['Horror', 'Science Fiction']"
18206,"['Drama', 'Romance']"
18207,"['Action', 'Adventure', 'Science Fiction']"
18208,['Documentary']
18209,['Comedy']
18210,"['Drama', 'Family']"
18211,"['Documentary', 'Music']"
18212,['Documentary']
18213,"['Western', 'Comedy']"
18214,"['Action', 'Thriller', 'Documentary']"
18215,"['Documentary', 'Music']"
18216,['Comedy']
18217,"['Comedy', 'Romance']"
18218,['Comedy']
18219,"['Adventure', 'Documentary']"
18220,['Comedy']
18221,['Documentary']
18222,['Comedy']
18223,"['Drama', 'Foreign', 'Thriller']"
18224,['Comedy']
18225,['Drama']
18226,['Drama']
18227,['Drama']
18228,"['Thriller', 'Mystery']"
18229,['Adventure']
18230,"['Crime', 'Horror', 'Mystery']"
18231,"['Drama', 'Music', 'Romance']"
18232,"['Animation', 'Science Fiction']"
18233,"['Horror', 'Thriller']"
18234,"['Drama', 'History', 'War']"
18235,['Drama']
18236,"['Fantasy', 'Science Fiction', 'War']"
18237,['Documentary']
18238,"['Animation', 'Science Fiction']"
18239,"['TV Movie', 'Drama', 'History']"
18240,"['Drama', 'Thriller']"
18241,"['Horror', 'Thriller', 'Mystery', 'Foreign']"
18242,"['Action', 'Comedy', 'Crime']"
18243,"['Drama', 'Comedy']"
18244,['Comedy']
18245,"['Fantasy', 'Action', 'Science Fiction', 'Family']"
18246,"['Adventure', 'Action']"
18247,"['Drama', 'Thriller']"
18248,['Thriller']
18249,['Drama']
18250,['Action']
18251,"['Comedy', 'Romance']"
18252,['Thriller']
18253,"['Action', 'Thriller', 'Science Fiction']"
18254,"['Thriller', 'Crime', 'Drama', 'Horror']"
18255,"['Comedy', 'Romance']"
18256,['Documentary']
18257,"['Adventure', 'Action', 'Thriller', 'Crime']"
18258,"['Thriller', 'Adventure', 'Science Fiction', 'Horror']"
18259,"['Crime', 'Drama', 'Horror', 'Thriller']"
18260,['Science Fiction']
18261,"['Science Fiction', 'Comedy', 'Fantasy']"
18262,['Drama']
18263,"['Action', 'Horror', 'Thriller']"
18264,['Drama']
18265,['Documentary']
18266,['Documentary']
18267,['Drama']
18268,"['Crime', 'Drama', 'Thriller']"
18269,"['Fantasy', 'Drama', 'Adventure']"
18270,"['Horror', 'Science Fiction']"
18271,['Drama']
18272,['Drama']
18273,"['Drama', 'Crime']"
18274,['Drama']
18275,['Documentary']
18276,"['Comedy', 'Western']"
18277,['Documentary']
18278,"['Comedy', 'Drama']"
18279,"['Comedy', 'Drama']"
18280,"['Action', 'Horror', 'Science Fiction']"
18281,"['Comedy', 'Romance']"
18282,['Documentary']
18283,"['Comedy', 'Romance']"
18284,"['Documentary', 'Music']"
18285,"['Action', 'Horror']"
18286,['Documentary']
18287,"['Drama', 'Romance']"
18288,"['Drama', 'Foreign']"
18289,['Drama']
18290,['Drama']
18291,"['Animation', 'Drama', 'Mystery', 'Science Fiction']"
18292,"['Animation', 'Mystery']"
18293,"['Crime', 'Documentary']"
18294,"['War', 'Drama']"
18295,"['Crime', 'Drama', 'Mystery', 'Thriller']"
18296,['Adventure']
18297,"['Action', 'Drama']"
18298,"['Crime', 'Drama']"
18299,['Horror']
18300,['Drama']
18301,"['Fantasy', 'Science Fiction', 'Romance']"
18302,"['Action', 'Drama', 'Adventure']"
18303,"['Drama', 'Thriller', 'Mystery']"
18304,"['Drama', 'Fantasy', 'Science Fiction', 'Thriller']"
